,SDSS9,JINGLEID,IDNUM,SDSSID,OBJID,SPECOBJID,PLATE,MJD,FIBERID,RA,DEC,Z,Z_ERR,DL,AGNCLASS,N2HA,O3HB,Z_PP04_N2,Z_PP04_O3N2,Z_MZR,LOGMSTAR,LOGMSTAR_MAGPHYS,LOGMSTAR_MAGPHYS_ERR,LOGMSTAR_GRASIL,LOGMSTAR_WISE,LOGMSTAR_WISE_ERR,LOGMSTAR_CHANG,LOGMSTAR_CHANG_ERR,LOGMSTAR_MPAJHU,LOGMSTAR_MPAJHU_ERR,LOGMSTAR_BC03,LOGMSTAR_BC03_ERR,LOGMUST,CINDEX,AXISRATIO,INCL,PETRORAD_KPC,PETROR50_KPC,RE_R,LOGSFR_MPAJHU,LOGSFR_MPAJHU_ERR,LOGSFR_CHANG,LOGSFR_CHANG_ERR,LOGSFR_IRNUV,LOGSFR_IRNUV_ERR,LOGSFR_IRFUV,LOGSFR_IRFUV_ERR,LOGSFR_MAGPHYS,LOGSFR_MAGPHYS_ERR,LOGSFR_GRASIL,LOGSFR_NUVCE01,LOGSFR_NUVCE01_ERR,LOGSFR_NUVJRM,LOGSFR_NUVJRM_ERR,LOGSFR_FUVCE01,LOGSFR_FUVCE01_ERR,LOGSFR_FUVJRM,LOGSFR_FUVJRM_ERR,AIRX,FUVK,LOGL12UM,LOGMHALO_TEMPEL14,GROUPRANK_TEMPEL14,GROUPCLASS,MORPH_ZOO,MORPH_JINGLE,MORPH_TEMPEL14,DETFLAG_850,F850,F850ERR,SN850,F850_CORR,F850ERR_CORR,LOGL850,LOGL850ERR,F850_BEAM,LOGL850_BEAM,LOGL850ERR_BEAM,SN850_BEAM,LOGLIR_GRASIL,LOGLIR_MAGPHYS,LOGMDUST_GRASIL,LOGMDUST_MAGPHYS,FLAG_RXA,CO_APCOR,RMS_CO21,ICO21,FLAG_CO,LOGLCO21,LOGLCO21_ERR,SNCO21,ALPHACO_A17,ALPHACO_MW,LOGMH2,LOGMH2_ERR,LOGMH2_PRED,FIRST_FLUX,FIRST_FLUX_ERR,HIREFERENCE,HIFLAG,LOGMHI,LOGMHIMS,BDec,BDecerr,HA SNR,HB SNR,logMDust,logMDust uperr,logMDust lowerr,MPA LBdec,MPA LBdec err
119,J131239.04+340354.5,JINGLE110,110,4576-301-3-0521-0098,1237665128011858018,2356633913402615808,2093,53818,456,198.162676,34.065152,0.03404,1e-05,149.58455,1,-0.5491001,-0.3357073,8.582252,8.661714,8.57687,9.892042,9.582,0.03249979,9.77181,10.207504,0.06337602,9.68,0.09499979,9.7062645,0.0685029,9.829063,0.16585799,7.384349,2.5322297,0.62520397,51.91914,11.5067625,5.1450205,7.7588334,0.047520097,0.25858128,0.012,0.105000004,0.31322902,0.01055102,0.2560496,0.014751441,0.187,0.044999994,0.14343666,-0.09151498,0.09114823,0.07918126,0.036191206,-0.13076827,0.11737689,0.07188199,0.04048508,0.29314703,,9.094597,13.325164,5,3,1,1,1,1,0.0189,0.0049,4.6,0.0185,0.0049,7.657456,0.11502935,0.0,0.0,0.0,0.0,10.154005,10.01157,8.266516,7.6657686,0,0.83741283,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,0.0,0.0,0,0,0.0,0.0,0.5191134214401245,0.04010055586695671,24.647014617919922,15.212542533874512,8.185015,0.10223600000000001,0.110856,0.5642946710771235,0.01814423183609324
120,J130801.65+264555.3,JINGLE111,111,5087-301-3-0287-0062,1237667322724810814,2524298996898359296,2242,54153,114,197.006892,26.765377,0.03406,1e-05,149.67465,1,-0.28199658,-0.57349265,8.890568,8.823278,8.757618,10.70976,10.42,0.03999996,10.347363,10.7157,0.04962157,10.66,0.07999992,10.679169,0.09164524,10.8007145,0.2159726,8.398112,2.4537075,0.6737848,48.180733,9.795993,4.333944,6.0845165,0.4767301,0.17281656,0.247,0.14,0.33160222,0.0072466754,0.28388524,0.008757201,0.292,0.01,0.7406898,0.26481783,0.103853025,0.40823996,0.044108033,0.29003462,0.109130405,0.4409091,0.04563239,0.79283994,3.9185476,9.488138,0.0,1,1,1,1,0,1,0.0079,0.0043,4.3,0.0067,0.0043,7.216882,0.2787263,0.0076,7.2716208,0.108573616,4.0,10.432474,10.404321,6.5919595,7.1583624,2,0.88482565,0.00333,1.545,2,8.83365,0.0,2.700001,2.9187713,4.35,9.56905,0.0,9.39,0.0,0.0,1,1,9.649483,-1.060277,0.5408627986907959,0.024916131049394608,54.03049087524414,23.704570770263672,8.016696000000001,0.035719,0.037454,0.6835456318742614,0.024295483377338088
121,J132619.34+261440.0,JINGLE112,112,5087-301-3-0315-0199,1237667322726645959,2526552165095335936,2244,53795,119,201.58059,26.244459,0.03409,1e-05,149.8098,1,-0.47301853,-0.4572049,8.6578245,8.724939,8.677654,9.656727,9.967,0.039000034,9.767264,10.216302,0.050572682,9.84,0.10500002,9.857848,0.077821255,10.115057,0.15682688,8.068333,2.3340335,0.41203943,66.77515,7.7677865,3.5364504,7.6182847,0.24469009,0.43727753,-0.458,0.16749999,-0.19578023,0.010104453,-0.14178452,0.011618468,-0.263,0.015000001,0.13534936,-0.45593196,0.07445048,-0.18045604,0.026320875,-0.4202164,0.09143041,-0.14266749,0.030159337,0.82021385,3.1881695,8.975532,11.925754,1,2,1,1,1,1,0.0162,0.0046,3.6,0.016,0.0046,7.595711,0.12485966,0.0,0.0,0.0,0.0,10.119824,9.787319,6.858402,7.4737787,0,0.8657016,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.81,0.0,0.0,1,2,9.683104,0.026376724,0.4932953417301178,0.03387880697846413,28.53522300720215,16.930604934692383,7.945566,0.07913300000000001,0.08687,0.5966511423008808,0.024473921184573248
122,J132151.16+322612.6,JINGLE113,113,4623-301-6-0258-0093,1237665331468697693,2377973505187670016,2112,53534,265,200.463201,32.436846,0.03426,1e-05,150.57574,1,-0.44864947,-0.5239298,8.683965,8.754089,8.678795,10.199306,9.972,0.09899998,10.2228775,10.377199,0.050333768,10.14,0.09000015,10.147294,0.089407444,10.255353,0.21136238,8.202291,2.2786555,0.2573053,77.05885,7.8989687,3.5547938,7.7410145,0.080280095,0.23670642,-0.248,0.17,0.06982353,0.006194545,0.03853385,0.0064356634,0.037,0.052500002,0.29548422,0.1105897,0.047132734,-0.004364801,0.05702856,0.1492191,0.04928164,0.033423774,0.060318675,1.3281695,4.2466755,9.314002,11.69897,1,2,1,1,2,1,0.0064,0.0042,2.7,0.006,0.0042,7.174172,0.30400613,0.0,0.0,0.0,0.0,10.198378,10.174642,7.4086576,7.1673174,0,0.87473357,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98,0.0,0.0,0,0,0.0,0.0,0.5576828122138977,0.033751584589481354,49.40538024902344,17.53274917602539,7.936363,0.05628,0.059630999999999997,0.6915453154381781,0.027892252882708853
124,J130856.37+282409.4,JINGLE115,115,4646-301-1-0033-0098,1237665427553845346,2261991527339288576,2009,53904,213,197.234887,28.40262,0.03457,1e-05,151.97292,1,-0.3764475,-0.39182517,8.767299,8.7349205,8.693825,10.035746,10.04,0.089000225,10.123371,10.264612,0.049852103,10.0,0.07999992,10.089993,0.095775604,9.90808,0.23583823,8.349947,2.3683171,0.19797868,81.338585,6.348414,2.8684013,6.5940304,-0.2323599,0.3152869,-0.348,0.14249998,-0.20510854,0.0038308129,-0.21230261,0.0032759584,-0.228,0.050000004,-0.24032402,-0.045757502,0.04825494,-0.119186416,0.034286406,0.00432137,0.0472994,-0.07058106,0.030656079,2.5305605,5.8308225,9.156562,0.0,1,1,1,1,1,1,0.0073,0.002,3.6,0.0071,0.002,7.2553015,0.12233648,0.0,0.0,0.0,0.0,9.88299,10.025306,7.326215,7.308351,0,0.90516603,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0,0,0.0,0.0,0.4833167493343353,0.08388055115938187,26.76841163635254,5.900276184082031,7.8570839999999995,0.037718,0.040244999999999996,0.7480582242737924,0.0567246805180932
126,J134140.38+255326.9,JINGLE117,117,4670-301-3-0058-0162,1237665531708440738,2528814409799723008,2246,53767,157,205.418286,25.890815,0.03467,1e-05,152.42375,1,-0.48597223,-0.294265,8.644322,8.6686535,8.557829,9.474655,9.517,0.09499979,9.539327,9.835931,0.05869957,9.48,0.10999966,9.521198,0.07904959,9.692389,0.13914181,7.5982747,1.9939588,0.6765504,47.961826,7.132418,3.5739353,6.1512866,-0.3318799,0.3197719,-0.718,0.25999996,-0.4401323,0.013535145,-0.5220215,0.018306281,-0.528,0.037499994,-0.24996898,-0.7447275,0.072382405,-0.537602,0.044927016,-0.7695511,0.10218693,-0.537602,0.05990269,0.33913872,2.191984,8.484962,7.9479938,1,2,1,1,1,1,0.0086,0.0021,4.1,0.0085,0.0021,7.336035,0.10729627,0.0,0.0,0.0,0.0,9.797079,9.46568,6.5058126,7.195346,0,0.88251156,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,0.0,0.0,0,0,0.0,0.0,0.47587671875953674,0.06388659030199051,21.11107635498047,7.960772514343262,7.665777,0.10814000000000001,0.154277,0.5601296254757684,0.04019380087164697
127,J134308.83+302015.8,JINGLE118,118,4599-301-2-0220-0084,1237665226239508564,2357768060200314880,2094,53851,486,205.786813,30.337732,0.03474,1e-05,152.73936,1,-0.2812553,-0.6527779,8.891603,8.8488865,8.766521,11.209548,11.02,0.01,10.939126,11.237744,0.04912343,11.14,0.09499979,11.0902,0.095191,11.217408,0.20204799,8.516653,2.5875378,0.5331197,58.57032,17.201086,7.6235137,11.347375,1.3660201,0.08424026,1.197,0.15749997,0.9704023,0.0045134355,0.9218885,0.0055092843,1.182,0.01,1.0551646,1.1159432,0.038574394,0.98407704,0.050006934,1.1550323,0.039508943,1.0187005,0.05199886,1.124272,4.059368,10.175297,12.035715,1,2,1,1,0,1,0.218,0.0274,11.8,0.2108,0.0274,8.732284,0.05645004,0.0577,8.169588,0.0549454,7.9041095,11.146365,11.294907,8.48649,8.0759115,2,0.7416664,0.00958,6.373,1,9.420628,0.09692214,4.7998495,3.1221957,4.35,10.156027,0.09692214,10.17,11.396016,0.14917298,0,0,0.0,0.0,0.6657523512840271,0.026432594284415245,62.2531623840332,27.54161262512207,8.793042999999999,0.023166,0.020971,0.8731427889335407,0.02726702348142732
128,J134229.72+341303.4,JINGLE119,119,4576-301-6-0561-0122,1237665129625092218,2283396818265991168,2028,53818,261,205.623844,34.217636,0.03479,1e-05,152.96486,1,-0.4857084,-0.301998,8.644595,8.671212,8.6079445,9.787592,9.692,0.14750004,9.759482,10.080804,0.050969217,9.79,0.10500002,9.844579,0.08803511,9.986147,0.16038835,8.076529,2.2904294,0.42059267,66.20777,6.033254,2.7943308,5.365618,-0.054189906,0.24065298,-0.388,0.11250001,-0.1485196,0.009508895,-0.22307813,0.012522377,-0.243,0.03999999,0.012024135,-0.4685211,0.06386684,-0.23657201,0.029951345,-0.48148605,0.078962624,-0.22184873,0.028952964,0.5058535,2.6921759,8.861606,0.0,1,1,1,1,1,1,0.0186,0.0036,5.4,0.0184,0.0036,7.674512,0.08497065,0.0,0.0,0.0,0.0,10.04636,9.721233,6.736816,7.369587,0,0.92396504,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0,0,0.0,0.0,0.4717552959918976,0.024691849946975708,57.732479095458984,20.24652862548828,7.785566,0.072641,0.077919,0.5683151123649001,0.017732381348943616
131,J131313.45+335903.9,JINGLE122,122,4576-301-3-0522-0010,1237665128011923466,2356652055344474112,2093,53818,522,198.306065,33.984434,0.03513,1e-05,154.49843,1,-0.3386374,-0.5055306,8.8146305,8.783405,8.778687,11.14105,10.79,0.10000038,10.558916,11.03713,0.048599932,11.01,0.119999886,10.972777,0.09703636,11.183449,0.19295362,8.213741,2.1716187,0.5632133,56.447906,18.871756,9.543547,14.104246,0.2250001,0.37871078,0.242,0.39249998,0.5858602,0.0065206545,0.5367177,0.007961616,0.517,0.03999999,0.7845294,0.57170886,0.045408808,0.5428254,0.019910349,0.60422605,0.047534715,0.5728716,0.020901874,0.9861342,4.280642,9.805263,13.325164,1,2,1,1,0,1,0.0265,0.0082,7.2,0.0255,0.0082,7.824899,0.13965549,0.013,7.5323024,0.063473806,6.8421054,10.857954,10.69688,7.671681,7.8787518,2,0.6576692,0.00337,1.589,1,8.82719,0.11346986,4.020505,3.0906806,4.35,9.56259,0.11346986,9.38,0.0,0.0,0,0,0.0,0.0,0.4646817743778229,0.038002319633960724,40.13866424560547,12.837926864624023,8.560149000000001,0.039083,0.040986,0.676491652582418,0.03587038649473085
133,J132616.00+333540.8,JINGLE123,123,4576-301-3-0540-0101,1237665128013103205,2378057892705101824,2112,53534,572,201.566686,33.594668,0.03552,1e-05,156.25844,1,-0.5061233,-0.47876215,8.623844,8.721244,8.710224,10.198236,10.12,0.05000019,10.184975,10.536095,0.04848386,10.23,0.09000015,10.223749,0.09095812,10.408533,0.20496964,8.595569,2.6443775,0.483474,61.98816,5.453652,2.4940767,4.0837955,0.1562801,0.18198499,0.142,0.1275,0.40840632,0.0030197245,0.39810082,0.0033485063,0.292,0.015000001,0.39777902,0.4281348,0.030789532,0.30749604,0.07487836,0.47421625,0.030604642,0.350248,0.07755259,2.0003414,4.4814506,9.692551,0.0,1,1,1,1,1,1,0.035,0.0052,6.5,0.0345,0.0052,7.966017,0.06545888,0.0,0.0,0.0,0.0,10.429352,10.498173,7.819726,7.5802407,0,0.95080936,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,3.8973553,0.1368701,0,0,0.0,0.0,0.5705135464668274,0.026101840659976006,46.34629440307617,24.786787033081055,8.143935,0.03274,0.032073000000000004,0.6966569369607095,0.02318515707088119
134,J132731.45+342008.2,JINGLE124,124,4576-301-5-0541-0209,1237665129086910673,2244001865459066880,1993,53762,303,201.881049,34.335611,0.03563,1e-05,156.75502,1,-0.7225892,-0.05531244,8.440302,8.516471,8.423828,9.132508,9.087,0.047500134,9.277304,9.63963,0.061950557,9.38,0.2949996,9.263615,0.09822416,9.278502,0.15120278,7.6337595,2.5963664,0.22575052,79.27227,5.5012083,2.5233412,5.4843006,-0.29867992,0.27372307,-0.433,0.6475,-0.5932275,0.018107615,-0.5030922,0.015790975,-0.543,0.049999997,-0.5787949,-0.88605666,0.100221805,-0.69897,0.043429445,-0.85387194,0.0930631,-0.65757734,0.05922197,0.5140128,1.0871779,8.421848,13.407755,8,3,1,1,1,1,0.0065,0.0037,2.0,0.0063,0.0037,7.230294,0.25506184,0.0,0.0,0.0,0.0,9.375672,9.37767,7.7881813,7.123198,0,0.9294551,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83,0.0,0.0,0,0,0.0,0.0,0.41350099444389343,0.047652341425418854,21.72264289855957,9.465472221374512,7.668021,0.102621,0.119423,0.5313457955796844,0.023659088290652008
140,J133931.82+312657.8,JINGLE130,130,4623-301-5-0283-0136,1237665330933465224,2357746344845666304,2094,53851,407,204.882614,31.449412,0.03628,1e-05,159.691,1,-0.6703647,0.03546301,8.478988,8.504135,8.415819,9.122279,9.062,0.12249994,8.987171,9.393513,0.066971555,9.16,0.099999905,9.162055,0.08444786,9.235038,0.1571304,7.5828414,2.4339318,0.31356135,73.27459,4.111619,1.9773494,3.460635,-0.6607799,0.24376966,-0.978,0.1525,-0.9720946,0.057384346,-1.3993382,0.0879784,-1.368,0.28249997,-0.78724706,-0.88605666,0.20044361,-1.0,0.13028835,-0.88605666,0.26725814,-1.0457575,0.14476481,0.2019688,3.5844195,7.8782344,12.784311,3,3,1,1,1,1,0.0008,0.0018,2.7,0.0007,0.0018,6.2921696,1.1167573,0.0,0.0,0.0,0.0,9.320214,9.065579,6.09991,6.2567177,0,0.9676503,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38,0.0,0.0,0,0,0.0,0.0,0.4999522864818573,0.07075577229261398,21.504779815673828,7.48125696182251,7.372311,0.137329,0.18876700000000002,0.5783475812842508,0.03455729921420536
143,J133917.44+280205.9,JINGLE133,133,4646-301-2-0077-0176,1237665428093599920,2271013837664708608,2017,53474,268,204.822682,28.034982,0.03666,1e-05,161.40868,1,-0.4922966,-0.8466253,8.637827,8.843385,8.732006,10.394364,10.24,0.05000019,10.293325,10.629164,0.048547957,10.43,0.09000015,10.405575,0.08858824,10.488115,0.19312596,8.401059,2.414687,0.353386,70.645134,8.068169,3.6016343,6.6521754,0.27916008,0.24831219,0.352,0.13,0.3656334,0.004468953,0.34359047,0.004755384,0.342,0.010000005,0.40936583,0.4065402,0.030656083,0.30535138,0.021499727,0.44715804,0.031021034,0.34439227,0.021616466,1.4566845,4.158703,9.618738,12.930877,3,3,1,1,1,1,0.0366,0.0055,7.1,0.036,0.0055,8.012667,0.06635055,0.0,0.0,0.0,0.0,10.50034,10.436321,7.840686,7.6012993,0,0.8958938,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48,0.0,0.0,1,1,9.923176,-0.47118855,0.4879271686077118,0.026847844943404198,39.78447341918945,20.429948806762695,8.213905,0.03405,0.034092000000000004,0.674474946935322,0.027135737602480715
145,J132708.67+281544.2,JINGLE135,135,4649-301-2-0124-0122,1237665440981581946,2227110063472928768,1978,53473,291,201.786145,28.262278,0.03689,1e-05,162.44878,1,-0.4883112,-0.47284457,8.641912,8.72505,8.6255455,9.988861,9.757,0.01,9.879157,10.449162,0.048927218,9.91,0.08500004,9.983667,0.07449627,10.294217,0.1458604,7.9445324,2.1447737,0.53086096,58.72793,6.9272165,3.4087756,5.7515035,0.4989901,0.24410003,0.342,0.09,0.49300584,0.006705374,0.4053448,0.0085553285,0.392,0.01,0.68942714,0.34044412,0.033712354,0.43136376,0.04986344,0.35602584,0.036350638,0.45484483,0.05333441,0.6809319,2.507616,9.530504,0.0,1,1,1,1,1,1,0.0198,0.0036,5.9,0.0193,0.0036,7.747501,0.08100829,0.0,0.0,0.0,0.0,10.651611,10.402948,7.2171593,7.4845843,0,0.90688604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.47,0.0,0.0,1,1,9.701546,-0.28731537,0.5468072295188904,0.02805604785680771,44.70927810668945,21.655742645263672,8.032625,0.036258,0.033939,0.6214253436589945,0.019402752063482173
147,J143643.42-003401.3,JINGLE137,137,756-301-2-0690-0360 ,1237648720710992232,344533645295380480,306,51637,30,219.180928,-0.567049,0.03699,1e-05,162.90111,1,-0.4501494,-0.26506552,8.682327,8.670773,8.553364,9.551738,9.502,0.10250044,9.55227,9.881023,0.06090586,9.58,0.10500002,9.592396,0.08228111,9.763911,0.14909428,7.6678414,2.1621659,0.7022538,45.89123,7.846083,3.531185,5.2311983,-0.22587991,0.26056314,-0.568,0.145,-0.5040548,0.017288342,-0.6026752,0.01917293,-0.503,0.34,-0.23702638,-0.82390875,0.37638852,-0.61978877,0.07238241,-0.85387194,0.4342945,-0.61978877,0.07238241,0.18802765,3.8346086,8.343063,12.913814,2,3,1,1,1,1,0.0028,0.0019,1.5,0.0026,0.0019,6.879332,0.31736904,0.0,0.0,0.0,0.0,9.810021,9.381115,6.5187716,6.9626536,0,0.9084427,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0.0,0.0,0,0,0.0,0.0,0.5053006410598755,0.05527549237012863,23.220462799072266,9.944554328918457,7.371725,0.096948,0.10107200000000001,0.5808254499763401,0.02895538438812656
148,J130014.45+271650.6,JINGLE138,138,5087-301-4-0275-0218,1237667323260895450,2524366341985560576,2242,54153,359,195.060211,27.280727,0.03704,1e-05,163.12726,1,-0.44791004,-0.50000024,8.684773,8.746669,8.614792,9.844041,9.717,0.01,9.963073,10.289508,0.05004859,9.88,0.10500002,9.93202,0.07855892,10.141715,0.14887883,7.9811654,2.5649688,0.37721375,69.075615,6.890701,3.1363606,5.727571,0.2556901,0.24637099,0.032,0.11,0.18598807,0.0069510266,0.10181835,0.009577898,0.057,0.01,0.21561459,-0.0087739155,0.039884187,0.033423774,0.016084978,0.00432137,0.0472994,0.049218025,0.015510516,0.6087285,3.133479,9.216373,11.965135,2,3,1,1,1,1,0.0087,0.0038,3.9,0.0084,0.0038,7.389843,0.19646657,0.0,0.0,0.0,0.0,10.249966,10.1290455,6.940408,7.0576663,0,0.9174695,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.21,0.0,0.0,1,2,9.787479,-0.05656147,0.5311619639396667,0.035286519676446915,34.277732849121094,16.754833221435547,7.829003,0.063163,0.06482,0.6147141467598581,0.02208724040102063
150,J132609.41+264612.2,JINGLE140,140,4670-301-4-0034-0140,1237665532243738764,2526668713327880192,2244,53795,543,201.539209,26.770066,0.03714,1e-05,163.57968,1,-0.7097512,0.10589194,8.449514,8.468994,8.518511,9.441572,9.387,0.17250013,9.483043,9.990513,0.055092376,9.49,0.099999905,9.544215,0.07515812,9.642554,0.15759788,7.800303,2.4952428,0.18905182,82.04265,7.2810125,3.0614877,6.169313,-0.046379905,0.23317094,-0.143,0.097500004,-0.28365338,0.015198145,-0.34797236,0.013117414,-0.408,0.060000002,0.04425737,-0.63827217,0.15105894,-0.44369748,0.072382405,-0.63827217,0.16994132,-0.4202164,0.06857281,0.782168,3.7328644,8.843324,11.848629,3,3,1,1,1,1,0.0051,0.0021,2.4,0.0048,0.0021,7.149211,0.19000381,0.0,0.0,0.0,0.0,9.961819,9.612889,6.524146,7.1964526,0,0.9151711,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07,0.0,0.0,1,2,9.528579,0.08700657,0.5279805660247803,0.04070473834872246,25.515853881835938,15.06239128112793,7.752756,0.064786,0.06869299999999999,0.6067786742213376,0.020594914899873813
151,J132608.93+262837.7,JINGLE141,141,4670-301-3-0034-0044,1237665531706867756,2526672561618577408,2244,53795,557,201.537215,26.47716,0.03715,1e-05,163.62492,1,-0.34401894,-0.4368137,8.807733,8.759694,8.630829,10.001607,9.777,0.03999996,10.395481,10.793991,0.048879232,10.34,0.15500021,10.269299,0.13892841,9.99772,0.17651625,7.850342,1.9467697,0.7010555,45.989285,7.6974115,3.8680918,5.5685244,0.7015701,0.21858305,0.667,0.2525,0.65536726,0.007946613,0.5735677,0.011524035,0.632,0.012500018,1.2241284,0.42488164,0.034286406,0.5250448,0.03759564,0.4297523,0.038747463,0.5390761,0.04142115,0.4608727,2.0533214,9.61895,12.043081,2,3,1,1,1,1,0.0243,0.0058,5.3,0.0231,0.0058,7.8318214,0.109043635,0.0,0.0,0.0,0.0,10.80881,10.523096,7.0571723,7.3328424,1,0.89831364,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74,4.9433722,0.14362611,1,1,9.624188,-0.37741852,0.5239639282226562,0.024828199297189713,36.95244598388672,25.70849609375,8.08351,0.041247000000000006,0.041373,0.5870388017034252,0.014113744790894367
153,J132657.33+261434.4,JINGLE143,143,5087-301-3-0316-0011,1237667322726711307,2527741568727672832,2245,54208,350,201.738906,26.242889,0.03742,1e-05,164.84679,1,-0.4106551,-0.6029308,8.726693,8.791528,8.706257,10.365836,10.1,0.07999992,10.239531,10.701522,0.048250314,10.41,0.09500027,10.439847,0.08505964,10.6477165,0.17554542,8.573116,2.8797245,0.9057361,25.30708,5.820971,2.5680304,3.077035,0.4194301,0.24231578,0.252,0.122499995,0.43464723,0.0065203304,0.3730346,0.008179393,0.402,0.025000006,0.45024294,0.32633585,0.03892262,0.39619935,0.08895188,0.350248,0.040715106,0.42488164,0.0930631,0.78261304,3.6069157,9.560167,12.043081,1,2,1,1,1,1,0.0087,0.0051,3.9,0.0082,0.0051,7.3884854,0.27010998,0.0,0.0,0.0,0.0,10.459541,10.405175,7.206027,7.298853,0,0.95737183,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39,0.0,0.0,1,1,9.886204,-0.47963238,0.48211005330085754,0.02316564880311489,46.37826156616211,23.28768539428711,8.035283999999999,0.045515,0.043093,0.597009393518203,0.023450633107323426
154,J131745.65+271302.4,JINGLE144,144,5087-301-5-0301-0126,1237667323799470206,2525545012427515904,2243,53794,551,199.440219,27.217337,0.03761,1e-05,165.7069,1,-0.26421314,-0.6303887,8.915704,8.847176,8.777889,10.703507,10.7,0.01,10.575141,10.69875,0.048598,10.67,0.099999905,10.672891,0.09652519,10.550434,0.26496714,9.330677,2.8103387,0.5387965,58.17319,4.48021,2.125216,2.9471097,0.6523001,0.44425637,0.267,0.17999999,0.35617235,0.0039467053,0.34327444,0.0024964877,0.117,0.01,0.21144399,0.55145,0.057336632,0.55870855,0.020395046,0.6009729,0.058776695,0.60638136,0.02042474,2.5766914,5.338911,9.696799,0.0,1,1,1,1,0,1,0.0088,0.0021,4.2,0.0082,0.0021,7.393006,0.11122175,0.0,0.0,0.0,0.0,10.377901,10.671636,7.777969,7.3195224,0,0.9717965,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41,2.6722958,0.1545495,0,0,0.0,0.0,0.5608353018760681,0.03176781162619591,49.060523986816406,18.921730041503906,8.175119,0.018993,0.020051,0.7808621124460189,0.03324551084824159
155,J131141.24+262323.5,JINGLE146,146,5115-301-2-0169-0008,1237667442439290888,2525465847590316032,2243,53794,263,197.921863,26.389861,0.03806,1e-05,167.74487,1,-0.5731322,-0.15601917,8.560182,8.596523,8.642487,9.647005,9.822,0.032500267,10.003079,10.577472,0.04881034,9.9,0.07499981,10.001309,0.0800457,9.722529,0.14709781,8.426955,2.4433067,0.44290614,64.7213,4.221536,2.0638313,3.484253,0.4955501,0.21307193,0.612,0.10249999,0.5322411,0.0037027935,0.49945095,0.004504437,0.657,0.034999996,0.65049607,0.5843312,0.076906316,0.5976952,0.021934064,0.6263404,0.079055965,0.6394865,0.022910029,1.3930004,3.2303014,9.748558,0.0,1,1,1,1,1,1,0.0097,0.0022,4.4,0.0093,0.0022,7.458292,0.102736324,0.0,0.0,0.0,0.0,10.637032,10.7409935,7.3601274,7.3100557,0,0.96429807,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,4.957768,0.144193,1,1,9.890098,0.24309254,0.5532170534133911,0.028847292065620422,35.930599212646484,22.677705764770508,8.063323,0.019035,0.019901,0.6564065361924162,0.019087551363314397
157,J131551.16+263320.4,JINGLE148,148,5087-301-3-0299-0036,1237667322725597220,2525435885898459136,2243,53794,154,198.963166,26.555677,0.03824,1e-05,168.56042,1,-0.39317226,-0.43842334,8.747188,8.74448,8.71217,9.973681,10.13,0.049999714,10.065736,10.522771,0.048665013,10.01,0.07999992,10.073872,0.09540033,10.133938,0.17075051,8.834982,2.213049,0.8243218,34.817665,4.032932,1.8132352,2.3338754,0.5736801,0.082344666,0.447,0.08999999,0.4723321,0.0035347783,0.3681084,0.0020515146,0.202,0.010000005,0.5663637,0.46834734,0.079768375,0.4756712,0.024692329,0.5037907,0.08168548,0.5118834,0.026725814,1.5716242,5.810402,9.711208,0.0,1,1,1,1,1,1,0.0069,0.0021,3.4,0.006,0.0021,7.2721734,0.15200306,0.0,0.0,0.0,0.0,10.6320505,10.596377,7.307266,7.2043915,0,0.9764214,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55,1.7743512,0.14354853,0,0,0.0,0.0,0.5742995142936707,0.021219545975327492,50.5667610168457,32.04020309448242,7.959642999999999,0.022251,0.021422999999999998,0.6864750474233248,0.018407280000179348
